기준연도,시군명,연령대,성별,결제건수,결제금액,결제취소건수,결제취소금액,1회평균결제금액,총인구,총인구_남,총인구_여,내국인_세대수,내국인_총인구,내국인_남,내국인_여,등록외국인_총인구,등록외국인_남,등록외국인_여
2023,남양주시,20대,남,554924,939472.1535,2811.0,8168.7893,1.693,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2023,남양주시,20대,여,586355,1142286.0896,4029.0,12627.7245,1.9481,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2023,남양주시,30대,남,663753,1606022.3328,3599.0,16401.7051,2.4196,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2023,남양주시,30대,여,1070790,2998070.2547,6845.0,35437.0426,2.7999,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2023,남양주시,40대,남,1378508,4682720.4598,7577.0,44550.1525,3.3969,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2023,남양주시,40대,여,2178160,6921939.8494,13455.0,71114.8651,3.1779,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2023,남양주시,50대,남,872129,2152319.6648,4155.0,16611.9355,2.4679,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2023,남양주시,50대,여,929344,2175247.306,5899.0,19636.4515,2.3406,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2023,남양주시,60대,남,326450,644312.7916,1667.0,5012.7361,1.9737,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2023,남양주시,60대,여,328452,765089.4163,2592.0,9339.6698,2.3294,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2023,남양주시,70대,남,85478,176593.3756,577.0,1663.4131,2.066,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2023,남양주시,70대,여,95155,226244.7381,683.0,2623.2088,2.3776,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2023,남양주시,80대 이상,남,17597,37655.0825,82.0,296.4906,2.1399,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2023,남양주시,80대 이상,여,17716,37507.5142,151.0,354.8793,2.1172,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2022,남양주시,10대,남,115250,194368.7093,480.0,1842.0532,1.6865,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2022,남양주시,10대,여,108564,199977.1341,582.0,1825.0745,1.842,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2022,남양주시,20대,남,520988,860819.6597,2640.0,6954.2234,1.6523,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2022,남양주시,20대,여,541965,1049924.3731,4046.0,12167.5217,1.9373,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2022,남양주시,30대,남,673902,1733174.5904,3972.0,20466.2726,2.5718,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2022,남양주시,30대,여,1176738,3527259.9654,8488.0,48499.9339,2.9975,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2022,남양주시,40대,남,1556545,5236195.6677,9192.0,59656.0294,3.364,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2022,남양주시,40대,여,2547717,8487275.4375,17231.0,100527.6804,3.3313,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2022,남양주시,50대,남,859906,2134615.4322,4314.0,18038.8929,2.4824,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2022,남양주시,50대,여,872877,2133183.3605,5849.0,21639.4346,2.4439,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2022,남양주시,60대,남,279491,557039.1877,1425.0,4246.0403,1.993,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2022,남양주시,60대,여,269755,606895.3925,2079.0,7501.7208,2.2498,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2022,남양주시,70대,남,72482,141433.5385,404.0,1443.8277,1.9513,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2022,남양주시,70대,여,78241,166716.5496,581.0,2261.9063,2.1308,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2022,남양주시,80대 이상,남,12246,24359.0239,78.0,230.0913,1.9891,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2022,남양주시,80대 이상,여,15774,32063.0333,119.0,331.9024,2.0327,742060.0,368479.0,373581.0,306741.0,733279.0,363376.0,369903.0,8781.0,5103.0,3678.0
2023,동두천시,10대,남,3900,10659.3854,23.0,41.527,2.7332,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2023,동두천시,10대,여,5568,14103.8814,29.0,179.718,2.533,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2023,동두천시,20대,남,62422,121621.2431,755.0,3883.9668,1.9484,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2023,동두천시,20대,여,60770,127740.8565,674.0,3078.8416,2.102,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2023,동두천시,30대,남,75213,193246.8677,1032.0,8571.8183,2.5693,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2023,동두천시,30대,여,89512,244248.4383,868.0,4218.8993,2.7287,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2023,동두천시,40대,남,129241,385989.5299,1278.0,8058.1725,2.9866,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2023,동두천시,40대,여,152506,476106.4514,1301.0,6560.2785,3.1219,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2023,동두천시,50대,남,128061,305577.3119,997.0,6348.9524,2.3862,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2023,동두천시,50대,여,105676,273736.6056,888.0,4549.0829,2.5903,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2023,동두천시,60대,남,72417,170187.2064,826.0,5988.9818,2.3501,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2023,동두천시,60대,여,54353,142001.0574,542.0,2862.4133,2.6126,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2023,동두천시,70대,남,20206,47665.0808,223.0,1645.2241,2.359,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2023,동두천시,70대,여,12865,33106.929,112.0,512.3,2.5734,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2023,동두천시,80대 이상,남,4161,7860.5466,36.0,244.6511,1.8891,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2023,동두천시,80대 이상,여,3259,6440.7654,33.0,240.7,1.9763,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2022,동두천시,10대,남,4687,11266.833,21.0,134.465,2.4038,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2022,동두천시,10대,여,6611,13245.913,72.0,220.038,2.0036,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2022,동두천시,20대,남,72170,143626.2335,793.0,3602.8258,1.9901,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2022,동두천시,20대,여,68981,146426.7223,742.0,2689.7427,2.1227,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2022,동두천시,30대,남,93172,227658.1368,1078.0,6846.3806,2.4434,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2022,동두천시,30대,여,117237,311581.194,1269.0,6100.3427,2.6577,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2022,동두천시,40대,남,162201,446720.7345,1403.0,8012.8494,2.7541,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2022,동두천시,40대,여,193968,558703.9698,1719.0,7353.9302,2.8804,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2022,동두천시,50대,남,153918,357444.4704,1134.0,6009.4474,2.3223,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2022,동두천시,50대,여,124900,331042.144,1145.0,5756.2566,2.6505,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2022,동두천시,60대,남,75761,178322.8873,703.0,4171.2747,2.3538,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2022,동두천시,60대,여,64284,175326.3451,604.0,3154.2835,2.7274,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2022,동두천시,70대,남,19662,45587.1529,171.0,732.7214,2.3185,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2022,동두천시,70대,여,15240,39140.4911,119.0,377.8324,2.5683,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2022,동두천시,80대 이상,남,3536,7641.2135,46.0,254.8618,2.161,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2022,동두천시,80대 이상,여,3825,9165.3849,34.0,139.055,2.3962,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2021,동두천시,10대,남,8182,15797.7624,62.0,184.6539,1.9308,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2021,동두천시,10대,여,10780,17604.2301,89.0,169.7155,1.633,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2021,동두천시,20대,남,99702,181937.9133,773.0,3462.7717,1.8248,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2021,동두천시,20대,여,96390,193078.2809,738.0,2565.5314,2.0031,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2021,동두천시,30대,남,104535,218872.863,901.0,4869.6616,2.0938,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2021,동두천시,30대,여,137758,314501.5322,1229.0,5117.1031,2.283,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2021,동두천시,40대,남,173054,410498.2344,1196.0,5718.0189,2.3721,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2021,동두천시,40대,여,201907,485649.8266,1668.0,5711.1928,2.4053,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2021,동두천시,50대,남,150952,313612.2105,1111.0,5096.4217,2.0776,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2021,동두천시,50대,여,130185,284000.4436,959.0,3555.7486,2.1815,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2021,동두천시,60대,남,68235,139467.3176,525.0,2710.6198,2.0439,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2021,동두천시,60대,여,58556,132630.6145,493.0,1881.4219,2.265,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2021,동두천시,70대,남,21462,43942.7504,195.0,1005.4895,2.0475,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2021,동두천시,70대,여,21384,46101.8375,172.0,445.4286,2.1559,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2021,동두천시,80대 이상,남,2977,5987.6088,19.0,53.1455,2.0113,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2021,동두천시,80대 이상,여,5473,12083.7583,56.0,168.805,2.2079,91493.0,45909.0,45584.0,43221.0,87499.0,43611.0,43888.0,3994.0,2298.0,1696.0
2023,부천시,10대,남,106048,255047.2156,473.0,2441.7635,2.405,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2023,부천시,10대,여,112089,271049.7246,616.0,2574.1114,2.4182,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2023,부천시,20대,남,858320,1236631.7671,4195.0,9695.535,1.4408,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2023,부천시,20대,여,906441,1477861.438,5978.0,14922.5666,1.6304,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2023,부천시,30대,남,1051750,1963470.541,5402.0,21277.5553,1.8669,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2023,부천시,30대,여,1343177,2835841.1217,8161.0,34270.0312,2.1113,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2023,부천시,40대,남,1498371,3924359.0824,7511.0,34235.5211,2.6191,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2023,부천시,40대,여,2153181,5211542.8206,12404.0,51004.3203,2.4204,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2023,부천시,50대,남,1246082,2308846.8254,6305.0,16711.2705,1.8529,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2023,부천시,50대,여,1827109,3008825.6395,9958.0,23096.7318,1.6468,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2023,부천시,60대,남,837103,1281117.8191,4167.0,8369.8101,1.5304,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2023,부천시,60대,여,1283996,2019971.1526,8118.0,18741.6554,1.5732,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2023,부천시,70대,남,239829,370933.3514,1329.0,2947.5766,1.5467,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2023,부천시,70대,여,314527,495529.8747,1968.0,4546.5252,1.5755,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2023,부천시,80대 이상,남,31257,50941.1981,224.0,609.8122,1.6298,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2023,부천시,80대 이상,여,46592,74568.3566,332.0,705.2413,1.6005,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2022,부천시,10대,남,147824,288738.2373,684.0,2645.8557,1.9533,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2022,부천시,10대,여,150702,311375.6816,753.0,3576.4797,2.0662,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2022,부천시,20대,남,1082573,1520692.6562,5275.0,12124.1546,1.4047,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2022,부천시,20대,여,1135014,1816041.1837,7433.0,19234.8757,1.6,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2022,부천시,30대,남,1389508,2619833.1703,7279.0,28582.6248,1.8854,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2022,부천시,30대,여,1740340,3694644.929,10877.0,47099.1525,2.1229,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2022,부천시,40대,남,1956487,4905182.8709,10288.0,47025.0438,2.5071,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2022,부천시,40대,여,2883995,6822857.7079,17460.0,67945.3153,2.3658,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2022,부천시,50대,남,1458700,2705516.5911,7671.0,20447.1144,1.8547,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2022,부천시,50대,여,2205089,3692049.0761,12797.0,33144.1561,1.6743,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2022,부천시,60대,남,861566,1358015.0191,4394.0,10256.8774,1.5762,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2022,부천시,60대,여,1352252,2166807.0271,8707.0,21587.5426,1.6024,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2022,부천시,70대,남,216456,341905.7869,1293.0,2926.5045,1.5796,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2022,부천시,70대,여,294183,471907.676,1887.0,4332.5098,1.6041,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2022,부천시,80대 이상,남,24207,41311.2328,154.0,400.8934,1.7066,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2022,부천시,80대 이상,여,37679,61201.5668,263.0,631.3561,1.6243,801326.0,396151.0,405175.0,343875.0,774474.0,382525.0,391949.0,26852.0,13626.0,13226.0
2023,성남시,10대,남,57172,195369.2569,297.0,1447.0201,3.4172,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2023,성남시,10대,여,75556,222634.8168,332.0,1583.5123,2.9466,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2023,성남시,20대,남,274141,623479.7583,2810.0,8633.5236,2.2743,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2023,성남시,20대,여,430939,996194.4875,2793.0,9915.4576,2.3117,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2023,성남시,30대,남,480850,1616751.8143,1934.0,13494.2299,3.3623,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2023,성남시,30대,여,983992,3903796.0469,3781.0,33870.6325,3.9673,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2023,성남시,40대,남,610633,2475162.1508,2184.0,17282.1653,4.0534,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2023,성남시,40대,여,1656387,7792892.8636,6362.0,55155.4571,4.7048,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2023,성남시,50대,남,376520,1203866.8248,1045.0,6930.3882,3.1974,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2023,성남시,50대,여,889370,2603653.9011,3278.0,17193.9648,2.9275,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2023,성남시,60대,남,154020,387577.2275,480.0,2019.8295,2.5164,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2023,성남시,60대,여,294472,771209.4699,954.0,4944.5327,2.619,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2023,성남시,70대,남,31032,96163.1596,112.0,669.232,3.0988,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2023,성남시,70대,여,39376,125997.2058,216.0,1172.2758,3.1998,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2023,성남시,80대 이상,남,3576,14293.6964,15.0,83.4758,3.9971,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2023,성남시,80대 이상,여,5805,20368.7167,38.0,197.789,3.5088,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2022,성남시,10대,남,86652,366405.3208,505.0,3030.1666,4.2285,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2022,성남시,10대,여,112004,417296.0693,582.0,3178.7379,3.7257,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2022,성남시,20대,남,308441,706843.0189,2576.0,8890.3448,2.2917,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2022,성남시,20대,여,512499,1219455.3396,3181.0,11330.0579,2.3794,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2022,성남시,30대,남,638544,2236936.4956,2811.0,21246.9059,3.5032,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2022,성남시,30대,여,1268106,4913834.5038,5160.0,43470.413,3.8749,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2022,성남시,40대,남,903225,3881267.1274,3499.0,25660.0242,4.2971,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2022,성남시,40대,여,2290904,9612337.7811,9320.0,69954.6992,4.1959,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2022,성남시,50대,남,483001,1640586.3094,1581.0,10696.3249,3.3967,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2022,성남시,50대,여,1088032,3033374.1001,4377.0,20579.0549,2.7879,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2022,성남시,60대,남,177122,468660.2126,619.0,3528.4182,2.646,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2022,성남시,60대,여,341206,944742.7262,1361.0,7019.4699,2.7688,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2022,성남시,70대,남,36261,138445.2694,169.0,1230.6409,3.818,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2022,성남시,70대,여,48642,191177.2289,256.0,1898.2312,3.9303,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2022,성남시,80대 이상,남,4100,24358.7091,15.0,124.307,5.9411,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2022,성남시,80대 이상,여,6719,30591.6674,47.0,380.3587,4.553,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2022,성남시,80대 이상,남,283,1748.138,3.0,19.81,6.1772,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2022,성남시,80대 이상,여,366,2042.769,0.0,0.0,5.5813,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2021,성남시,10대,남,55987,257300.9776,272.0,2001.9461,4.5957,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2021,성남시,10대,여,66518,269269.8418,270.0,2086.4602,4.0481,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2021,성남시,20대,남,240205,598204.7265,1351.0,5031.206,2.4904,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2021,성남시,20대,여,400748,1037057.4723,1791.0,9158.5174,2.5878,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2021,성남시,30대,남,443965,1788107.5843,1688.0,17837.2433,4.0276,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2021,성남시,30대,여,898805,3749659.3639,3594.0,38186.3432,4.1718,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2021,성남시,40대,남,685996,3318144.6012,2236.0,24286.5976,4.837,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2021,성남시,40대,여,1837878,7976807.6666,6466.0,54844.6679,4.3402,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2021,성남시,50대,남,369504,1467307.1562,1133.0,9898.6463,3.971,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2021,성남시,50대,여,813611,2488141.0974,2670.0,14767.9044,3.0581,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2021,성남시,60대,남,117022,375228.3564,274.0,2413.8809,3.2065,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2021,성남시,60대,여,226376,720109.0025,705.0,5980.5208,3.181,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2021,성남시,70대,남,24398,113785.3821,111.0,951.4612,4.6637,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
2021,성남시,70대,여,32980,157419.7979,168.0,1279.5064,4.7732,933777.0,461672.0,472105.0,410877.0,917192.0,453831.0,463361.0,16585.0,7841.0,8744.0
